latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
29.59208,70.94985,304.88,1.05,1.02,2024-02-04,0852,A,47,6.1NRT,291.7,5.21,D
29.73499,70.91876,313.22,1.05,1.02,2024-02-04,0852,A,71,6.1NRT,292.81,11.17,D
30.01449,72.14248,304.6,1,1,2024-02-04,0852,A,47,6.1NRT,293.02,3.96,D
29.83308,70.89152,303.66,1.05,1.02,2024-02-04,0852,A,42,6.1NRT,293.39,3.37,D
29.87981,70.89264,315.68,1.05,1.02,2024-02-04,0852,A,74,6.1NRT,294.77,12.35,D
30.17907,70.91473,305.39,1.04,1.02,2024-02-04,0852,A,56,6.1NRT,293.51,4.49,D
30.28867,71.3239,308.24,1.02,1.01,2024-02-04,0852,A,62,6.1NRT,296.93,4.78,D
30.30248,70.93766,310.48,1.04,1.02,2024-02-04,0852,A,67,6.1NRT,295.2,7.62,D
30.39096,71.08617,321.01,1.03,1.01,2024-02-04,0852,A,79,6.1NRT,294.69,17.31,D
30.43888,71.09776,310.69,1.03,1.01,2024-02-04,0852,A,67,6.1NRT,294.48,8.3,D
30.43726,71.0873,311.06,1.03,1.01,2024-02-04,0852,A,68,6.1NRT,294.41,8.73,D
30.44285,70.83019,303.99,1.04,1.02,2024-02-04,0852,A,45,6.1NRT,293.93,3.28,D
30.53686,70.89777,303.91,1.04,1.02,2024-02-04,0852,A,42,6.1NRT,293.41,4.21,D
30.55892,70.79916,306.82,1.04,1.02,2024-02-04,0852,A,0,6.1NRT,293.62,6.08,D
30.55726,70.78854,316.66,1.04,1.02,2024-02-04,0852,A,71,6.1NRT,293.88,14,D
30.64907,70.90564,304.21,1.03,1.02,2024-02-04,0852,A,50,6.1NRT,292.42,4.71,D
30.27036,67.8143,311.07,1.43,1.18,2024-02-04,0852,A,70,6.1NRT,289.58,18.56,D
30.81371,70.71599,311.1,1.04,1.02,2024-02-04,0852,A,54,6.1NRT,291.3,8.98,D
30.97743,70.87183,314.31,1.03,1.01,2024-02-04,0852,A,72,6.1NRT,293.67,11.32,D
30.9758,70.86127,309.69,1.03,1.02,2024-02-04,0852,A,65,6.1NRT,293.34,7.74,D
31.04186,70.75403,346.05,1.04,1.02,2024-02-04,0852,A,94,6.1NRT,294.91,55.55,D
31.04021,70.74341,325.22,1.04,1.02,2024-02-04,0852,A,82,6.1NRT,293.25,22.35,D
31.09207,70.83526,305.45,1.03,1.01,2024-02-04,0852,A,41,6.1NRT,293.92,4.42,D
31.09041,70.82468,304.96,1.03,1.02,2024-02-04,0852,A,41,6.1NRT,294.21,4.25,D
31.45871,72.6982,304.52,1.01,1.01,2024-02-04,0854,A,34,6.1NRT,290.9,4.78,D
31.22345,70.91076,308.1,1.03,1.01,2024-02-04,0854,A,58,6.1NRT,292.52,6.98,D
31.38382,70.98952,309.02,1.02,1.01,2024-02-04,0854,A,59,6.1NRT,293.61,6.61,D
31.32841,70.62966,304.41,1.04,1.02,2024-02-04,0854,A,31,6.1NRT,292.46,4.87,D
31.32675,70.61898,306.73,1.04,1.02,2024-02-04,0854,A,53,6.1NRT,291.68,6.43,D
31.36313,70.73763,305.92,1.03,1.02,2024-02-04,0854,A,48,6.1NRT,293.34,5.01,D
31.52516,71.18512,304.08,1.01,1.01,2024-02-04,0854,A,21,6.1NRT,292.98,3.51,D
31.48745,70.87929,322.49,1.02,1.01,2024-02-04,0854,A,80,6.1NRT,292.13,19.52,D
31.48582,70.86874,307.58,1.02,1.01,2024-02-04,0854,A,57,6.1NRT,292.55,6.63,D
31.54976,70.98554,305.94,1.02,1.01,2024-02-04,0854,A,50,6.1NRT,293.17,5.11,D
31.84235,72.94038,316.82,1.02,1.01,2024-02-04,0854,A,76,6.1NRT,290.64,13.71,D
31.52972,70.67867,309.98,1.03,1.02,2024-02-04,0854,A,64,6.1NRT,296.53,6.58,D
31.56154,70.70477,306.75,1.03,1.01,2024-02-04,0854,A,48,6.1NRT,295.64,4.49,D
31.63437,70.69344,309,1.03,1.01,2024-02-04,0854,A,60,6.1NRT,293.2,6.45,D
31.65721,70.72145,304.78,1.03,1.01,2024-02-04,0854,A,51,6.1NRT,293.6,4.15,D
31.65225,70.68959,306.64,1.03,1.01,2024-02-04,0854,A,58,6.1NRT,292.2,5.28,D
31.68981,70.81292,308.47,1.02,1.01,2024-02-04,0854,A,62,6.1NRT,293.57,6.71,D
31.94238,72.33702,306.12,1,1,2024-02-04,0854,A,57,6.1NRT,292.61,5.04,D
31.71331,70.78603,354.43,1.03,1.01,2024-02-04,0854,A,97,6.1NRT,295.02,73.43,D
31.71168,70.77544,322.73,1.03,1.01,2024-02-04,0854,A,80,6.1NRT,293.74,19.57,D
31.69531,70.6693,309.25,1.03,1.01,2024-02-04,0854,A,64,6.1NRT,293.65,6.89,D
31.74464,70.75181,338.09,1.03,1.01,2024-02-04,0854,A,90,6.1NRT,295.21,39.86,D
31.73971,70.72002,304.93,1.03,1.01,2024-02-04,0854,A,54,6.1NRT,293.33,4.07,D
31.73806,70.7094,310.77,1.03,1.01,2024-02-04,0854,A,68,6.1NRT,293.65,8.34,D
31.76485,70.70363,308.32,1.03,1.01,2024-02-04,0854,A,63,6.1NRT,293.64,6.81,D
31.84992,70.71156,339.03,1.03,1.01,2024-02-04,0854,A,91,6.1NRT,293.06,40.96,D
31.84828,70.70094,319.54,1.03,1.01,2024-02-04,0854,A,78,6.1NRT,292.6,15.44,D
31.89379,70.87694,306.64,1.02,1.01,2024-02-04,0854,A,49,6.1NRT,293.4,4.76,D
31.89056,70.85585,310.35,1.02,1.01,2024-02-04,0854,A,67,6.1NRT,294.46,7.55,D
31.89461,70.82227,307.65,1.02,1.01,2024-02-04,0854,A,62,6.1NRT,291.95,6.07,D
31.92851,70.9239,309.1,1.02,1.01,2024-02-04,0854,A,65,6.1NRT,292.72,7.11,D
31.9269,70.91337,331.79,1.02,1.01,2024-02-04,0854,A,87,6.1NRT,293.95,30.2,D
31.97302,70.97391,314.2,1.02,1.01,2024-02-04,0854,A,73,6.1NRT,293.52,11.08,D
31.99397,70.99113,306.8,1.01,1.01,2024-02-04,0854,A,47,6.1NRT,293.08,5.09,D
32.24312,72.37141,311.25,1.01,1,2024-02-04,0854,A,70,6.1NRT,291.76,8.83,D
32.27406,72.46244,308.9,1.01,1,2024-02-04,0854,A,66,6.1NRT,292.46,7.27,D
32.2726,72.45193,303.91,1.01,1,2024-02-04,0854,A,54,6.1NRT,292.85,4.07,D
33.18826,72.82214,301.81,1.03,1.02,2024-02-04,0854,A,49,6.1NRT,289.4,3.78,D
33.20134,70.48049,312.8,1.02,1.01,2024-02-04,0854,A,73,6.1NRT,292.57,10.14,D
33.19969,70.46982,314.11,1.02,1.01,2024-02-04,0854,A,74,6.1NRT,292.77,11.06,D
33.4847,72.29621,308.82,1.02,1.01,2024-02-04,0854,A,68,6.1NRT,286.87,7.9,D
33.81405,72.54483,300.24,1.03,1.01,2024-02-04,0854,A,26,6.1NRT,288.24,2.99,D
25.50711,53.14649,311.32,1.45,1.19,2024-02-04,1030,A,48,6.1NRT,293.1,15.77,D
25.52823,53.14351,316.74,1.45,1.19,2024-02-04,1030,A,66,6.1NRT,293.6,23.94,D
25.88634,51.54614,312.18,1.19,1.08,2024-02-04,1030,A,52,6.1NRT,298.92,7.36,D
25.95527,52.02377,312.53,1.26,1.11,2024-02-04,1030,A,55,6.1NRT,292.73,15.68,D
28.4903,49.7193,323.75,1.06,1.03,2024-02-04,1032,A,77,6.1NRT,291.51,23.73,D
28.4889,49.70866,329.21,1.06,1.03,2024-02-04,1032,A,82,6.1NRT,292.22,30.61,D
28.72307,48.33587,319.62,1,1,2024-02-04,1032,A,69,6.1NRT,301.26,10.89,D
28.72163,48.32581,321.55,1,1,2024-02-04,1032,A,72,6.1NRT,300.78,12.44,D
30.01933,52.06694,307.36,1.42,1.18,2024-02-04,1032,A,59,6.1NRT,289.81,10.89,D
29.91119,50.87466,308.41,1.22,1.1,2024-02-04,1032,A,64,6.1NRT,296.91,6.02,D
30.03243,50.63692,312.59,1.19,1.09,2024-02-04,1032,A,71,6.1NRT,298.34,9.15,D
30.08295,50.5356,311.12,1.18,1.08,2024-02-04,1032,A,69,6.1NRT,298.93,7.55,D
30.15021,50.42174,314.28,1.17,1.08,2024-02-04,1032,A,72,6.1NRT,298.5,9.89,D
30.25264,50.77459,308.98,1.22,1.1,2024-02-04,1032,A,61,6.1NRT,292.02,8.13,D
30.25496,50.76736,305.73,1.22,1.1,2024-02-04,1032,A,38,6.1NRT,291.79,5.26,D
30.29088,50.73663,306.71,1.21,1.09,2024-02-04,1032,A,59,6.1NRT,293.34,6,D
30.3006,50.73516,305.19,1.21,1.09,2024-02-04,1032,A,49,6.1NRT,293.21,4.7,D
30.2991,50.7228,304.9,1.21,1.09,2024-02-04,1032,A,46,6.1NRT,292.89,4.39,D
30.32965,50.7299,305.21,1.21,1.09,2024-02-04,1032,A,54,6.1NRT,292.66,5.39,D
30.40322,50.75012,325.74,1.22,1.1,2024-02-04,1032,A,83,6.1NRT,292.67,29.8,D
30.38823,50.62735,311.4,1.2,1.09,2024-02-04,1032,A,70,6.1NRT,292.7,9.76,D
30.38677,50.61544,316.72,1.2,1.09,2024-02-04,1032,A,76,6.1NRT,294.45,15.41,D
30.35849,49.88102,309.45,1.11,1.05,2024-02-04,1032,A,63,6.1NRT,298.55,4.91,D
30.38497,49.86461,323.68,1.11,1.05,2024-02-04,1032,A,81,6.1NRT,298.55,19.64,D
30.38352,49.85333,319.74,1.11,1.05,2024-02-04,1032,A,77,6.1NRT,298.95,14.66,D
30.48228,50.48162,318.15,1.18,1.08,2024-02-04,1032,A,77,6.1NRT,295.24,17.02,D
30.16667,47.41491,318.82,1,1,2024-02-04,1032,A,69,6.1NRT,302.23,8.31,D
30.55832,50.00976,309.6,1.13,1.06,2024-02-04,1032,A,66,6.1NRT,296.94,6.23,D
30.25779,47.71489,315.74,1,1,2024-02-04,1032,A,60,6.1NRT,302.83,5.4,D
30.2103,47.38911,319.52,1,1,2024-02-04,1032,A,71,6.1NRT,301.91,9.14,D
30.56698,49.9266,309.71,1.12,1.06,2024-02-04,1032,A,43,6.1NRT,297.3,6.73,D
30.26663,47.71317,317.52,1,1,2024-02-04,1032,A,68,6.1NRT,303.74,7.19,D
30.27947,47.35927,315.8,1,1,2024-02-04,1032,A,65,6.1NRT,300.2,6.84,D
30.27797,47.34908,320.83,1,1,2024-02-04,1032,A,74,6.1NRT,300.54,11.29,D
30.31482,47.35226,314.49,1,1,2024-02-04,1032,A,62,6.1NRT,300.44,5.88,D
30.31332,47.34206,317.46,1,1,2024-02-04,1032,A,69,6.1NRT,300.92,8.27,D
30.36531,47.63592,314.53,1,1,2024-02-04,1032,A,63,6.1NRT,302.58,5.79,D
30.35115,47.33854,315.47,1,1,2024-02-04,1032,A,61,6.1NRT,301.55,6.23,D
30.35999,47.33678,314.95,1,1,2024-02-04,1032,A,64,6.1NRT,300.2,6.1,D
30.71916,49.82909,313.88,1.12,1.05,2024-02-04,1032,A,73,6.1NRT,298.77,9.03,D
30.71772,49.81773,327.5,1.12,1.05,2024-02-04,1032,A,84,6.1NRT,300.28,24.45,D
30.41788,47.6086,315.38,1,1,2024-02-04,1032,A,66,6.1NRT,299.97,6.45,D
30.4164,47.5984,314,1,1,2024-02-04,1032,A,53,6.1NRT,300.75,4.97,D
30.78607,49.78822,312.9,1.11,1.05,2024-02-04,1032,A,72,6.1NRT,297.62,8.94,D
30.51951,47.61451,315.18,1,1,2024-02-04,1032,A,66,6.1NRT,303.65,5.32,D
30.494,47.31492,320.06,1,1,2024-02-04,1032,A,73,6.1NRT,299.92,11.36,D
30.55551,47.34872,318.69,1,1,2024-02-04,1032,A,72,6.1NRT,301.19,9.56,D
30.56134,47.32652,316.28,1,1,2024-02-04,1032,A,54,6.1NRT,297.73,7.16,D
30.89366,49.68195,313.16,1.11,1.05,2024-02-04,1032,A,72,6.1NRT,300.31,7.2,D
30.56867,47.31454,315.73,1,1,2024-02-04,1032,A,48,6.1NRT,299.25,7.2,D
30.94648,49.87178,316.71,1.13,1.06,2024-02-04,1032,A,76,6.1NRT,296.52,12.96,D
30.60701,47.32794,321.9,1,1,2024-02-04,1032,A,76,6.1NRT,301.93,13.18,D
30.98263,49.59068,313.43,1.1,1.05,2024-02-04,1032,A,72,6.1NRT,297.85,8.98,D
30.974,49.52364,311.68,1.09,1.04,2024-02-04,1032,A,69,6.1NRT,299.26,6.81,D
30.97255,49.51244,312.64,1.09,1.04,2024-02-04,1032,A,71,6.1NRT,298.65,7.71,D
30.68066,47.32862,320.62,1,1,2024-02-04,1032,A,74,6.1NRT,301.82,13.07,D
30.91453,48.86118,311.18,1.04,1.02,2024-02-04,1032,A,65,6.1NRT,299.04,6.03,D
30.74738,47.66283,317.11,1,1,2024-02-04,1032,A,61,6.1NRT,295.63,11.32,D
30.87245,48.2783,346.82,1.01,1.01,2024-02-04,1032,A,94,6.1NRT,294.97,54.38,D
30.87101,48.26789,365.31,1.01,1.01,2024-02-04,1032,A,100,6.1NRT,296.6,100.82,D
30.7553,47.32825,326.89,1,1,2024-02-04,1032,A,81,6.1NRT,301.43,18.53,D
30.94908,48.23685,312.52,1.01,1.01,2024-02-04,1032,A,61,6.1NRT,294.09,7.91,D
30.82013,47.33079,319.9,1,1,2024-02-04,1032,A,74,6.1NRT,301.97,11.41,D
30.95798,48.23516,343.86,1.01,1.01,2024-02-04,1032,A,93,6.1NRT,295.09,48.32,D
30.95654,48.22475,319.34,1.01,1.01,2024-02-04,1032,A,75,6.1NRT,294.27,14.29,D
31.1226,49.32488,310.04,1.08,1.04,2024-02-04,1032,A,31,6.1NRT,297.9,5.08,D
31.13179,49.32325,314.34,1.08,1.04,2024-02-04,1032,A,72,6.1NRT,298.29,9.07,D
31.13033,49.31212,312.4,1.08,1.04,2024-02-04,1032,A,69,6.1NRT,297.89,7.33,D
31.05949,48.50627,313.43,1.03,1.01,2024-02-04,1032,A,68,6.1NRT,292.98,10.77,D
30.99264,48.0261,320.89,1.01,1,2024-02-04,1032,A,76,6.1NRT,301.75,12.17,D
31.20385,48.95519,312.46,1.05,1.02,2024-02-04,1032,A,68,6.1NRT,297.25,7.98,D
31.21293,48.95354,327.13,1.05,1.02,2024-02-04,1032,A,83,6.1NRT,297.7,22.84,D
31.23452,48.98852,326.71,1.06,1.03,2024-02-04,1032,A,83,6.1NRT,297.13,22.76,D
31.08953,47.79345,314.65,1,1,2024-02-04,1032,A,69,6.1NRT,299.79,6.58,D
31.10862,47.86397,315.26,1,1,2024-02-04,1032,A,70,6.1NRT,303.33,6.48,D
31.31909,49.27751,309.01,1.08,1.04,2024-02-04,1032,A,64,6.1NRT,298.32,4.29,D
31.21493,48.49744,307.33,1.03,1.01,2024-02-04,1032,A,53,6.1NRT,294.93,6.4,D
31.27377,48.72675,310.56,1.04,1.02,2024-02-04,1032,A,64,6.1NRT,296.11,6.97,D
31.14066,47.62849,314.86,1,1,2024-02-04,1032,A,60,6.1NRT,301.77,5.13,D
31.13918,47.6182,317.47,1,1,2024-02-04,1032,A,72,6.1NRT,303.34,7.51,D
31.26403,48.1151,334.35,1.01,1.01,2024-02-04,1032,A,87,6.1NRT,301.07,30.17,D
31.27293,48.1134,312.18,1.01,1.01,2024-02-04,1032,A,65,6.1NRT,298.24,6.26,D
31.40087,48.64705,312.79,1.04,1.02,2024-02-04,1032,A,69,6.1NRT,296.55,9.8,D
31.31243,47.60358,352.18,1,1,2024-02-04,1032,A,96,6.1NRT,300.97,61.58,D
31.4582,47.79277,313.5,1.01,1,2024-02-04,1032,A,69,6.1NRT,289.42,12.58,D
31.64926,47.51926,316.75,1,1,2024-02-04,1032,A,73,6.1NRT,297.78,11.1,D
31.64778,47.5089,315.87,1,1,2024-02-04,1032,A,72,6.1NRT,299.33,10.54,D
31.67516,47.43283,323.73,1,1,2024-02-04,1032,A,80,6.1NRT,299.16,18.01,D
32.23313,51.4301,328.14,1.4,1.17,2024-02-04,1032,A,85,6.1NRT,294.51,39.42,D
32.23148,51.41546,308.18,1.39,1.17,2024-02-04,1032,A,64,6.1NRT,293.11,9.23,D
32.24184,51.41397,305.1,1.39,1.17,2024-02-04,1032,A,19,6.1NRT,293.28,5.99,D
32.01972,48.73285,316.82,1.05,1.02,2024-02-04,1032,A,75,6.1NRT,292.56,13.81,D
32.05553,47.4499,310.52,1,1,2024-02-04,1032,A,62,6.1NRT,298.71,4.16,D
32.05404,47.4395,321.17,1,1,2024-02-04,1032,A,77,6.1NRT,300.84,12.95,D
32.10574,47.54699,323.99,1,1,2024-02-04,1032,A,80,6.1NRT,301.11,16.22,D
32.11433,47.41106,328.85,1,1,2024-02-04,1032,A,84,6.1NRT,300.04,21.78,D
32.11285,47.40065,313.07,1,1,2024-02-04,1032,A,62,6.1NRT,300.96,5.65,D
32.12318,47.40929,310.7,1,1,2024-02-04,1032,A,23,6.1NRT,297.58,4.28,D
32.17487,47.51682,320.9,1,1,2024-02-04,1032,A,77,6.1NRT,301.32,12.38,D
32.25648,47.24737,316.9,1,1,2024-02-04,1032,A,72,6.1NRT,301.51,8.51,D
32.49885,47.20181,314.95,1,1,2024-02-04,1032,A,55,6.1NRT,297.78,7.33,D
32.725,48.29329,300.88,1.04,1.02,2024-02-04,1032,A,18,6.1NRT,290.19,3.26,D
33.01393,46.12134,313.37,1.01,1.01,2024-02-04,1032,A,71,6.1NRT,298.86,5.94,D
33.21817,44.77115,306.6,1.08,1.04,2024-02-04,1032,A,56,6.1NRT,292.69,5.69,D
33.21632,44.75983,305.85,1.08,1.04,2024-02-04,1032,A,51,6.1NRT,293.08,5.44,D
33.48423,44.34348,310.81,1.11,1.05,2024-02-04,1032,A,67,6.1NRT,291.55,11.09,D
40.24231,48.19626,301.38,1.2,1.09,2024-02-04,1034,A,46,6.1NRT,284.78,7.02,D
40.21529,47.3607,304.17,1.12,1.05,2024-02-04,1034,A,58,6.1NRT,286.26,8.06,D
40.46019,47.10536,304.14,1.1,1.05,2024-02-04,1034,A,58,6.1NRT,288.09,7.17,D
40.58084,47.11318,310.08,1.1,1.05,2024-02-04,1034,A,69,6.1NRT,287.49,11.66,D
14.84351,-4.49976,334.68,1.09,1.04,2024-02-04,1030,T,84,6.1NRT,304.58,31.66,D
14.74192,-4.31774,318.64,1.11,1.05,2024-02-04,1030,T,61,6.1NRT,303.51,10.59,D
14.46328,-4.37016,323.17,1.12,1.05,2024-02-04,1030,T,70,6.1NRT,303.47,14.72,D
15.25942,-11.05011,340.41,1.64,1.26,2024-02-04,1030,T,89,6.1NRT,300.95,69.75,D
15.25757,-11.03538,388.85,1.63,1.26,2024-02-04,1030,T,100,6.1NRT,305.55,373.92,D
13.74085,-1.54059,329.72,1.72,1.29,2024-02-04,1030,T,79,6.1NRT,304.66,39.28,D
13.73827,-1.52516,318.37,1.72,1.29,2024-02-04,1030,T,52,6.1NRT,303.86,12.96,D
14.09831,-4.69391,330.83,1.09,1.04,2024-02-04,1030,T,80,6.1NRT,304.93,24.31,D
14.09681,-4.68406,319.02,1.09,1.04,2024-02-04,1030,T,60,6.1NRT,303.08,9.45,D
14.08762,-4.68551,317.55,1.09,1.04,2024-02-04,1030,T,47,6.1NRT,303.7,7.8,D
15.05767,-12.03146,348.15,1.93,1.36,2024-02-04,1030,T,94,6.1NRT,293.43,133.07,D
15.0556,-12.0139,339.58,1.92,1.35,2024-02-04,1030,T,88,6.1NRT,295.58,91.89,D
15.04566,-12.03296,357.99,1.93,1.36,2024-02-04,1030,T,99,6.1NRT,296.15,190.01,D
15.0436,-12.01538,325.54,1.92,1.35,2024-02-04,1030,T,64,6.1NRT,298.39,39.3,D
13.98492,-5.97163,316.77,1.01,1,2024-02-04,1030,T,51,6.1NRT,301.93,7.22,D
13.6676,-4.07096,348.27,1.18,1.08,2024-02-04,1030,T,94,6.1NRT,307.11,58.88,D
13.66596,-4.06049,328.04,1.18,1.08,2024-02-04,1030,T,62,6.1NRT,305.93,18,D
13.65809,-4.0725,320.8,1.18,1.08,2024-02-04,1030,T,44,6.1NRT,306.67,8.37,D
13.65643,-4.062,323.24,1.18,1.08,2024-02-04,1030,T,70,6.1NRT,307.61,12.35,D
13.65476,-4.05138,326.33,1.18,1.08,2024-02-04,1030,T,71,6.1NRT,307.08,16.95,D
14.30286,-9.1694,323.29,1.2,1.09,2024-02-04,1030,T,68,6.1NRT,305.72,12.32,D
14.30144,-9.15853,351.55,1.2,1.09,2024-02-04,1030,T,95,6.1NRT,308.35,70.64,D
14.2986,-9.16493,344,1.2,1.09,2024-02-04,1030,T,91,6.1NRT,307.42,50.53,D
13.28467,-2.56772,319.55,1.47,1.2,2024-02-04,1030,T,59,6.1NRT,306.46,11.61,D
13.29329,-3.26634,332.39,1.32,1.14,2024-02-04,1030,T,81,6.1NRT,306.34,31.76,D
13.94705,-7.82583,325.28,1.04,1.02,2024-02-04,1030,T,72,6.1NRT,305.09,14.01,D
13.96405,-8.55364,320.96,1.11,1.05,2024-02-04,1030,T,63,6.1NRT,305.67,8.89,D
13.96269,-8.54362,321.31,1.11,1.05,2024-02-04,1030,T,64,6.1NRT,304.79,9.23,D
14.24061,-11.60799,327.18,1.74,1.29,2024-02-04,1030,T,76,6.1NRT,307.48,31.74,D
14.2387,-11.59193,322.8,1.74,1.29,2024-02-04,1030,T,68,6.1NRT,306.34,21.09,D
14.24088,-11.59789,327.99,1.74,1.29,2024-02-04,1030,T,77,6.1NRT,306.94,34.44,D
13.73157,-8.87524,319.28,1.14,1.07,2024-02-04,1030,T,59,6.1NRT,305.73,7.33,D
13.76783,-9.46562,332.83,1.23,1.1,2024-02-04,1030,T,82,6.1NRT,305.01,30.54,D
13.64138,-9.21101,333.6,1.19,1.08,2024-02-04,1030,T,83,6.1NRT,305.84,30.66,D
13.63992,-9.20032,324.39,1.18,1.08,2024-02-04,1030,T,71,6.1NRT,305.35,16.07,D
13.56374,-8.99542,318.75,1.15,1.07,2024-02-04,1030,T,57,6.1NRT,305.83,7.55,D
12.56815,-3.01966,321.59,1.41,1.18,2024-02-04,1030,T,64,6.1NRT,306.65,12.34,D
13.63462,-10.95806,328.78,1.53,1.22,2024-02-04,1030,T,77,6.1NRT,306.81,29.94,D
13.47253,-9.84836,333.89,1.28,1.12,2024-02-04,1030,T,83,6.1NRT,306.51,31.15,D
13.47257,-9.8544,324.94,1.28,1.12,2024-02-04,1030,T,72,6.1NRT,306.56,16.82,D
13.47099,-9.84271,324.94,1.28,1.12,2024-02-04,1030,T,72,6.1NRT,306.33,16.01,D
13.8115,-13.30859,319.25,2.32,1.47,2024-02-04,1030,T,60,6.1NRT,306.25,21.49,D
13.80087,-13.31683,317.93,2.32,1.47,2024-02-04,1030,T,54,6.1NRT,305.73,17.55,D
11.91884,-1.76285,317.39,1.78,1.31,2024-02-04,1030,T,44,6.1NRT,304.1,11.06,D
11.90794,-1.75413,322.4,1.79,1.31,2024-02-04,1030,T,66,6.1NRT,304.48,21.27,D
12.97413,-8.973,317.74,1.13,1.06,2024-02-04,1030,T,52,6.1NRT,305.35,7.03,D
13.42091,-12.97074,317.56,2.15,1.43,2024-02-04,1030,T,24,6.1NRT,301.69,16.95,D
13.41863,-12.95122,345.02,2.15,1.42,2024-02-04,1030,T,92,6.1NRT,306.87,130.28,D
13.41634,-12.93169,319.45,2.14,1.42,2024-02-04,1030,T,21,6.1NRT,304.83,20.36,D
13.17021,-10.91041,342,1.49,1.21,2024-02-04,1030,T,89,6.1NRT,306.9,63.66,D
13.40826,-12.97216,351.76,2.15,1.43,2024-02-04,1030,T,95,6.1NRT,303.97,172.15,D
13.406,-12.95268,392.39,2.15,1.42,2024-02-04,1030,T,100,6.1NRT,309.51,613.84,D
13.40374,-12.93319,323.46,2.14,1.42,2024-02-04,1030,T,70,6.1NRT,304.32,32.94,D
13.00275,-9.76752,319.71,1.25,1.11,2024-02-04,1030,T,60,6.1NRT,304.25,9.65,D
13.41788,-12.9582,353.24,2.15,1.42,2024-02-04,1030,T,96,6.1NRT,307.59,182.7,D
13.41545,-12.93871,328.52,2.14,1.42,2024-02-04,1030,T,78,6.1NRT,305.92,51.01,D
13.00197,-9.77418,322.48,1.25,1.11,2024-02-04,1030,T,67,6.1NRT,304.4,13.27,D
13.40524,-12.95958,383.53,2.15,1.42,2024-02-04,1030,T,100,6.1NRT,307.65,485.39,D
13.40284,-12.94018,341.9,2.14,1.42,2024-02-04,1030,T,90,6.1NRT,304.92,111.27,D
12.22391,-4.44843,320.9,1.17,1.08,2024-02-04,1030,T,62,6.1NRT,306.9,9.84,D
13.5447,-14.35058,330.42,2.78,1.59,2024-02-04,1030,T,80,6.1NRT,305.63,86.23,D
13.53344,-14.37733,320.03,2.79,1.6,2024-02-04,1030,T,62,6.1NRT,303.4,36.01,D
13.53053,-14.35197,333.3,2.78,1.59,2024-02-04,1030,T,83,6.1NRT,306.21,103.73,D
12.89677,-9.36293,318.51,1.19,1.08,2024-02-04,1030,T,56,6.1NRT,305.2,8.2,D
12.89533,-9.3522,317.34,1.18,1.08,2024-02-04,1030,T,50,6.1NRT,305.15,7.18,D
12.75004,-8.56274,324.52,1.09,1.04,2024-02-04,1030,T,71,6.1NRT,306.39,12.78,D
11.03824,2.20734,316.07,3.8,1.82,2024-02-04,1030,T,45,6.1NRT,299.52,38.19,D
12.66278,-8.46179,321.67,1.07,1.03,2024-02-04,1030,T,50,6.1NRT,305.6,9.76,D
11.61193,-1.58265,320.76,1.86,1.33,2024-02-04,1030,T,62,6.1NRT,305.28,20.92,D
12.72808,-9.0092,316.89,1.13,1.06,2024-02-04,1030,T,46,6.1NRT,303.67,6.86,D
12.85862,-10.62332,352.14,1.41,1.18,2024-02-04,1030,T,96,6.1NRT,306.72,92.62,D
12.85698,-10.61053,335.62,1.41,1.18,2024-02-04,1030,T,84,6.1NRT,305.91,41.58,D
12.84821,-10.62474,334.15,1.41,1.18,2024-02-04,1030,T,83,6.1NRT,305.07,39.05,D
12.84656,-10.61179,324.72,1.41,1.18,2024-02-04,1030,T,72,6.1NRT,306.17,19.05,D
12.51493,-8.45556,316.86,1.07,1.03,2024-02-04,1030,T,40,6.1NRT,303.57,5.54,D
13.28822,-15.01708,316.17,3.11,1.67,2024-02-04,1030,T,47,6.1NRT,300.35,23.3,D
13.27337,-15.01869,328.47,3.11,1.67,2024-02-04,1030,T,78,6.1NRT,300.8,89.92,D
13.27033,-14.99057,316.24,3.09,1.67,2024-02-04,1030,T,35,6.1NRT,301.28,22.9,D
13.02226,-12.7933,323.36,2.06,1.4,2024-02-04,1030,T,64,6.1NRT,303.12,37.33,D
13.01789,-12.75615,341.97,2.04,1.39,2024-02-04,1030,T,90,6.1NRT,303.76,105.38,D
13.01568,-12.73749,326.27,2.04,1.39,2024-02-04,1030,T,75,6.1NRT,304.34,42.86,D
12.6428,-9.74926,321.4,1.24,1.11,2024-02-04,1030,T,65,6.1NRT,304.81,11.79,D
12.64134,-9.73818,346.75,1.24,1.1,2024-02-04,1030,T,93,6.1NRT,306.2,61.56,D
13.00987,-12.79478,331.91,2.06,1.4,2024-02-04,1030,T,46,6.1NRT,306.21,61.44,D
12.2976,-7.30553,335.3,1,1,2024-02-04,1030,T,84,6.1NRT,307.83,24.73,D
13.02534,-12.7436,325.59,2.04,1.39,2024-02-04,1030,T,59,6.1NRT,304.3,39.07,D
13.013,-12.74499,328.18,2.04,1.39,2024-02-04,1030,T,73,6.1NRT,303.98,47.13,D
12.5497,-9.2318,331.42,1.16,1.07,2024-02-04,1030,T,80,6.1NRT,306.98,24.86,D
11.92261,-4.89751,327.34,1.12,1.06,2024-02-04,1030,T,75,6.1NRT,307.04,17.59,D
